[train] device: cuda | cpu threads: 4
[train] observation space: (4, 84, 84) uint8 | action space: 2
[train] CNN parameters: 1,685,154 | replay buffer ~5.64 GB (100,000 transitions)
[train] step   228,000/1,000,000 | eps 0.010 | ep_return   10.14 | ep_len     55 | updates   52,000 |   355 step/s
[train] step   230,000/1,000,000 | eps 0.010 | ep_return   10.13 | ep_len     55 | updates   52,500 |   355 step/s
[train] step   232,000/1,000,000 | eps 0.010 | ep_return    9.93 | ep_len     54 | updates   53,000 |   355 step/s
[train] step   234,000/1,000,000 | eps 0.010 | ep_return    9.98 | ep_len     54 | updates   53,500 |   355 step/s
[train] step   236,000/1,000,000 | eps 0.010 | ep_return   10.02 | ep_len     55 | updates   54,000 |   355 step/s
[train] step   238,000/1,000,000 | eps 0.010 | ep_return   10.00 | ep_len     55 | updates   54,500 |   355 step/s
[train] step   240,000/1,000,000 | eps 0.010 | ep_return    9.87 | ep_len     54 | updates   55,000 |   355 step/s
[train] step   242,000/1,000,000 | eps 0.010 | ep_return   10.02 | ep_len     55 | updates   55,500 |   355 step/s
[train] step   244,000/1,000,000 | eps 0.010 | ep_return    9.86 | ep_len     54 | updates   56,000 |   355 step/s
[train] step   246,000/1,000,000 | eps 0.010 | ep_return    9.88 | ep_len     54 | updates   56,500 |   354 step/s
[train] step   248,000/1,000,000 | eps 0.010 | ep_return    9.74 | ep_len     54 | updates   57,000 |   354 step/s
[train] step   250,000/1,000,000 | eps 0.010 | ep_return    9.72 | ep_len     53 | updates   57,500 |   354 step/s
[train] step   252,000/1,000,000 | eps 0.010 | ep_return    9.83 | ep_len     54 | updates   58,000 |   354 step/s
[train] step   254,000/1,000,000 | eps 0.010 | ep_return    9.97 | ep_len     54 | updates   58,500 |   354 step/s
[train] step   256,000/1,000,000 | eps 0.010 | ep_return   10.03 | ep_len     55 | updates   59,000 |   354 step/s
[train] step   258,000/1,000,000 | eps 0.010 | ep_return   10.13 | ep_len     55 | updates   59,500 |   354 step/s
[train] step   260,000/1,000,000 | eps 0.010 | ep_return   10.25 | ep_len     56 | updates   60,000 |   354 step/s
[train] step   262,000/1,000,000 | eps 0.010 | ep_return   10.45 | ep_len     56 | updates   60,500 |   354 step/s
[train] step   264,000/1,000,000 | eps 0.010 | ep_return   10.41 | ep_len     56 | updates   61,000 |   354 step/s
[train] step   266,000/1,000,000 | eps 0.010 | ep_return   10.32 | ep_len     56 | updates   61,500 |   354 step/s
[train] step   268,000/1,000,000 | eps 0.010 | ep_return   10.13 | ep_len     55 | updates   62,000 |   354 step/s
[train] step   270,000/1,000,000 | eps 0.010 | ep_return   10.19 | ep_len     55 | updates   62,500 |   354 step/s
[train] step   272,000/1,000,000 | eps 0.010 | ep_return   10.37 | ep_len     56 | updates   63,000 |   354 step/s
[train] step   274,000/1,000,000 | eps 0.010 | ep_return   10.47 | ep_len     56 | updates   63,500 |   354 step/s
[train] step   276,000/1,000,000 | eps 0.010 | ep_return   10.86 | ep_len     58 | updates   64,000 |   354 step/s
[train] step   278,000/1,000,000 | eps 0.010 | ep_return   10.85 | ep_len     58 | updates   64,500 |   354 step/s
[train] step   280,000/1,000,000 | eps 0.010 | ep_return   10.97 | ep_len     58 | updates   65,000 |   354 step/s
